Incident_ID,Media_Attention,Date,School,City,State,City_Lat,City_Lon,School_Level,Targets
20060418TXWEH,,2006-04-18,Westbury High School (bus),Houston,TX,29.7589382,-95.3676974,High,Random Shooting
20040203TXYOH,,2004-02-03,Youens Elementary School,Houston,TX,29.7589382,-95.3676974,Elementary,Neither
20010402TXKLH,,2001-04-02,Kleb Intermediate School,Houston,TX,29.7589382,-95.3676974,High,Victims Targeted
19920930TXHOH,,1992-09-30,Hollibrook Elementary School,Houston,TX,29.7589382,-95.3676974,Elementary,Victims Targeted
19911002TXSPH,,1991-10-02,Spring Woods High School (bus),Houston,TX,29.7589382,-95.3676974,High,Random Shooting
19910913TXMAH,,1991-09-13,Madison High School,Houston,TX,29.7589382,-95.3676974,High,Random Shooting
19850909TXWHH,,1985-09-09,Wheatley High School,Houston,TX,29.7589382,-95.3676974,High,Victims Targeted
19840928TXMIH,,1984-09-28,Millsap Elementary School,Houston,TX,29.7589382,-95.3676974,Elementary,Random Shooting
19840517TXBOH,,1984-05-17,Booker T. Washington High School,Houston,TX,29.7589382,-95.3676974,High,Victims Targeted
19840221TXSHH,,1984-02-21,Sharpstown High School,Houston,TX,29.7589382,-95.3676974,High,Victims Targeted
19830118TXJOH,,1983-01-18,John H. Reagan High School,Houston,TX,29.7589382,-95.3676974,High,Victims Targeted
19811216TXUNH,,1981-12-16,Unnamed school,Houston,TX,29.7589382,-95.3676974,High,Victims Targeted
19720919TXCUH,,1972-09-19,Cullen Junior High,Houston,TX,29.7589382,-95.3676974,Junior High,Victims Targeted
19720914TXFRH,,1972-09-14,Francis Scott Key Junior High,Houston,TX,29.8132853,-95.3346658,Junior High,Victims Targeted
19720313TXUNH,,1972-03-13,Unnamed Junior High School,Houston,TX,29.8132853,-95.3346658,Junior High,Neither
20200315TXATH,,2020-03-15,Atascocita High School,Humble,TX,29.9988312,-95.2621553,High,Victims Targeted
19920514TXHUH,,1992-05-14,Huntsville Junior High School,Huntsville,TX,30.7235263,-95.5507771,Junior High,Victims Targeted
19930514TXNII,National,1993-05-14,Nimitz High School,Irving,TX,32.8295183,-96.9442177,High,Victims Targeted
20180122TXITI,National,2018-01-22,Italy High School,Italy,TX,32.1840381,-96.8847194,High,Victims Targeted
20061017TXSEK,,2006-10-17,Seven Lakes High School,Katy,TX,29.7857853,-95.8243956,High,Random Shooting
19940121TXKEK,,1994-01-21,Kennard High School,Kennard,TX,31.3596258,-95.1832721,High,Victims Targeted
20170523TXKEK,,2017-05-23,Kerbyville High School,Kirbyville,TX,30.6604815,-93.8926809,High,Victims Targeted
19950829TXMEL,,1995-08-29,Memorial Middle School,Laredo,TX,27.5030915,-99.5075644,Middle,Victims Targeted
19791130TXUNL,,1979-11-30,Unknown School,Lewisville,TX,33.046233,-96.994174,,Random Shooting
19800207TXVAL,,1980-02-07,Valley View Elementary School,Longview,TX,32.5007031,-94.74049,Elementary,Random Shooting
19710909TXDUL,,1971-09-09,Dunbar High School,Lubbock,TX,33.5855677,-101.8470215,High,Victims Targeted
20200128TXLUL,,2020-01-28,Lufkin Middle School,Lufkin,TX,31.3386242,-94.7288558,High,Victims Targeted
20180601TXMCM,,2018-06-01,McKinney North High School,McKinney,TX,33.1976496,-96.6154471,High,Victims Targeted
20200114TXPOM,,2020-01-14,Poteet High School,Mesquite,TX,32.7666103,-96.599472,High,Victims Targeted
19990121TXRIN,,1999-01-21,Richland High School,North Richland Hills,TX,32.84195,-97.227965,High,Victims Targeted
19840928TXRIN,Local,1984-09-28,Richland High School,North Richland Hills,TX,32.84195,-97.227965,High,Both
20160226TXPAP,,2016-02-26,Palestine High School,Palestine,TX,31.73452,-95.531381,High,Victims Targeted
20150808TXPAP,,2015-08-08,Paradise High School,Paradise,TX,33.1471131,-97.6918412,High,Neither
20211201TXSAP,Local,2021-12-01,Sam Rayburn High School,Pasadena,TX,29.6771666,-95.181831,High,Victims Targeted
20171212TXSAP,,2017-12-12,Sam Rayburn High School,Pasadena,TX,29.6771666,-95.181831,High,Random Shooting
19911015TXGEP,,1991-10-15,Genevieve Sparks Elementary School,Pasadena,TX,29.6910753,-95.2092076,Elementary,Random Shooting
20070208TXSTP,,2007-02-08,Stephen F. Austin Middle School,Port Arthur,TX,29.8988618,-93.9288723,Middle,Neither
19881007TXDIP,,1988-10-07,Dick Dowling Elementary School,Port Arthur,TX,29.8988618,-93.9288723,Elementary,Victims Targeted
20050514TXBER,,2005-05-14,Berkner High School,Richardson,TX,32.9481789,-96.7297206,High,Victims Targeted
19910108TXRIR,,1991-01-08,Richardson High School,Richardson,TX,32.9481789,-96.7297206,High,Victims Targeted
20150823TXWIR,,2015-08-23,William Velasquez Elementary School,Richmond,TX,29.5821811,-95.7607832,Elementary,Neither
20041231TXRIR,,2004-12-31,Richmond State School,Richmond,TX,29.5821811,-95.7607832,Other,Victims Targeted
20150520TXROR,,2015-05-20,Robinson High School,Robinson,TX,31.4676687,-97.1147226,High,Both
20220325TXROR,Regional,2022-03-25,Royse City High School,Royse City,TX,32.9761045,-96.331334,High,Random Shooting
20151024TXEDS,,2015-10-24,Ed White Middle School,San Antonio,TX,29.4195889,-98.6401832,Middle,Victims Targeted
20151015TXKAS,Local,2015-10-15,Karen Wagner High School,San Antonio,TX,29.4195889,-98.6401832,High,Victims Targeted
20150629TXJOS,,2015-06-29,John Jay High School,San Antonio,TX,29.4195889,-98.6401832,High,Victims Targeted
20051116TXIRS,,2005-11-16,Irving Middle School,San Antonio,TX,29.4195889,-98.6401832,Middle,Victims Targeted
20021004TXPAS,,2002-10-04,Page Middle School,San Antonio,TX,29.4195889,-98.6401832,High,Victims Targeted
19900911TXSAS,,1990-09-11,Sam Houston High School,San Antonio,TX,29.4195889,-98.6401832,High,Victims Targeted
19871130TXPES,,1987-11-30,Perales Elementary School,San Antonio,TX,29.4195889,-98.6401832,Elementary,Victims Targeted
20180518TXSAS,National,2018-05-18,Santa Fe High School,Santa Fe,TX,29.3780129,-95.1057625,High,Both
20021115TXSCS,,2002-11-15,Scurry-Rosser High School,Scurry,TX,32.7225172,-100.9052015,High,Victims Targeted
20150417TXSES,,2015-04-17,Seguin High School,Seguin,TX,29.5688411,-97.9647269,High,Victims Targeted
20031108TXHIS,,2003-11-08,Hightower High School,Sugarland,TX,29.727995,-94.971869,High,Random Shooting
20130416TXTET,,2013-04-16,Temple High School,Temple,TX,31.1058315,-97.3556697,High,Victims Targeted
19830930TXTET,,1983-09-30,Temple High School,Temple,TX,31.1058315,-97.3556697,High,Victims Targeted
20220524TXROU,International,2022-05-24,Robb Elementary School,Uvalde,TX,29.1988371,-99.7890016,Elementary,Random Shooting
20201117TXWEW,Regional,2020-11-17,Weatherford High School,Weatherford,TX,32.7589648,-97.7970748,High,Victims Targeted
19770407TXWHW,,1977-04-07,Whitharral High School,Whitharral,TX,33.7375948,-102.3271221,High,Victims Targeted
20211007TXEAW,Local,2021-10-07,East Chambers High School,Winnie,TX,29.8202205,-94.3840777,High,Random Shooting
20200915UTVIB,Regional,2020-09-15,Viewmont High School,Bountiful,UT,40.8894611,-111.8804817,High,Neither
20161201UTMUB,National,2016-12-01,Mueller Park Junior High School,Bountiful,UT,40.8894611,-111.8804817,Junior High,Random Shooting
19890210UTTHK,,1989-02-10,Thomas Jefferson Junior High School,Kearns,UT,40.6528603,-112.0046186,Junior High,Neither
19700515UTBEO,,1970-05-15,Ben Lomond High School,Ogden,UT,41.2230048,-111.9738429,High,Random Shooting
20210916UTPRP,International,2021-09-16,Provo High School,Provo,UT,40.2499433,-111.7157768,High,Victims Targeted
20140421UTPRP,,2014-04-21,Provo High School,Provo,UT,40.2499433,-111.7157768,High,Victims Targeted
20220325UTHIS,Local,2022-03-25,Highland High School,Salt Lake City,UT,40.724043,-111.842024,High,Random Shooting
20040524UTWES,,2004-05-24,West High School,Salt Lake City,UT,40.724043,-111.842024,High,Victims Targeted
20161025UTUNS,Regional,2016-10-25,Union Middle School,Sandy,UT,40.5710454,-111.8953815,Middle,Victims Targeted
20170721UTSPS,,2017-07-21,Spanish Fork High School,Spanish Fork,UT,40.1150133,-111.6547774,High,Victims Targeted
20081115UTDES,,2008-11-15,Desert Hills High School,St. George,UT,37.104153,-113.5841313,High,Neither
20140911UTWET,,2014-09-11,Westbrook Elementary School,Taylorsville,UT,40.6676347,-111.9388027,Elementary,Random Shooting
20011012UTTAT,,2001-10-12,Taylorsville High School,Taylorsville,UT,40.6676347,-111.9388027,High,Victims Targeted
19960514UTBIT,,1996-05-14,Bingham Middle School,Taylorsville,UT,40.6676347,-111.9388027,High,Victims Targeted
20190913UTGRW,,2019-09-13,Granger High School,West Valley City,UT,40.6967254,-111.986821,High,Neither
20180313VAGEA,Regional,2018-03-13,George Washington Middle School,Alexandria,VA,38.8051095,-77.0470229,Middle,Neither
20210606VADRA,Local,2021-06-06,Dr. Charles R. Drew Elementary School,Arlington,VA,38.8903961,-77.0841585,Elementary,Random Shooting
19820910VALAB,,1982-09-10,Lake Braddock Secondary School,Burke,VA,38.831813,-77.288755,Other,Random Shooting
19800417VACAC,,1980-04-17,Capeville Elementary School,Capeville,VA,37.2029182,-75.9571528,Elementary,Victims Targeted
20060118VAINC,,2006-01-18,Indian River High School,Chesapeake,VA,36.7183708,-76.2466798,High,Victims Targeted
20210815VAROD,Local,2021-08-15,Rosa Park Elementary School,Dale City,VA,38.6334525,-77.3204963,Elementary,Neither
19930308VADOD,,1993-03-08,Dozier Middle School,Denbigh,VA,37.1291545,-76.5371893,Middle,Victims Targeted
20220520VAPOD,Local,2022-05-20,Potomac High School,Dumfries,VA,38.5676202,-77.3280382,High,Victims Targeted
20210924VAESE,Local,2021-09-24,Essex High School,Essex,VA,37.9140592,-76.9326385,High,Neither
19980227VAMAF,,1998-02-27,Marshall High School,Fairfax,VA,38.8462236,-77.3063733,High,Victims Targeted
20090916VAVIG,,2009-09-16,Virginia Randolph Community High School,Glen Allen,VA,37.6653991,-77.5048404,High,Victims Targeted
20190916VAPHH,,2019-09-16,Phoebus High School,Hampton,VA,37.0300969,-76.3452057,High,Victims Targeted
20210917VAHEH,Local,2021-09-17,Hermitage High School,Henrico,VA,37.5131191,-77.3465081,High,Neither
20181007VAVAH,,2018-10-07,Varina High School,Henrico,VA,37.5131191,-77.3465081,High,Both
20220501VALOM,National,2022-05-01,Louise A. Benton Middle School,Manassas,VA,38.7509488,-77.4752667,Middle,Victims Targeted
20200519VAWEM,,2020-05-19,West Gate Elementary School,Manassas,VA,38.7509488,-77.4752667,Elementary,Victims Targeted
20211214VAMEN,Regional,2021-12-14,Menchville High School,Newport News,VA,36.9775016,-76.42977,High,Victims Targeted
20210920VAHEN,International,2021-09-20,Heritage High School,Newport News,VA,36.9775016,-76.42977,High,Both
20140814VASAN,,2014-08-14,Saunders Elementary School,Newport News,VA,36.9775016,-76.42977,Elementary,Victims Targeted
20191213VAMAN,,2019-12-13,Maury High School,Norfolk,VA,36.8448348,-76.2863999,High,Neither
19920207VABON,,1992-02-07,Booker T. Washington High School,Norfolk,VA,36.8448348,-76.2863999,High,Victims Targeted
19710929VAPEP,,1971-09-29,Peabody Junior High School,Petersburg,VA,37.227928,-77.4019268,Junior High,Random Shooting
20220119VAMAP,Local,2022-01-19,Manor High School,Portsmouth,VA,36.8320081,-76.297699,High,Victims Targeted
20181120VASIP,,2018-11-20,Simonsdale Elementary School,Portsmouth,VA,36.8320081,-76.297699,Elementary,Random Shooting
20180319VADOP,,2018-03-19,Douglass Park Elementary School,Portsmouth,VA,36.8320081,-76.297699,Elementary,Random Shooting
20100428VAWOP,,2010-04-28,Woodrow Wilson High School,Portsmouth,VA,36.8320081,-76.297699,High,Neither
20220519VAGER,Local,2022-05-19,George Wythe High School,Richmond,VA,37.5535535,-77.4114918,High,Random Shooting
19980615VAARR,,1998-06-15,Armstrong High School,Richmond,VA,37.5535535,-77.4114918,High,Both
19951030VAJOR,,1995-10-30,John F. Kennedy High School,Richmond,VA,37.5535535,-77.4114918,High,Victims Targeted
19850904VAEAR,Local,1985-09-04,East End Middle School (bus),Richmond,VA,37.5535535,-77.4114918,Middle,Random Shooting
19750321VAFAR,,1975-03-21,Fairmount Elementary School,Richmond,VA,37.5535535,-77.4114918,Elementary,Random Shooting
19730226VAARR,,1973-02-26,Armstrong High School,Richmond,VA,37.5535535,-77.4114918,High,Random Shooting
20220329VALUR,Local,2022-03-29,Lucy Addison Middle School,Roanoke,VA,37.3080557,-79.9842094,Middle,Neither
20220322VAJAR,Local,2022-03-22,James Madison Middle School,Roanoke,VA,37.3080557,-79.9842094,Middle,Victims Targeted
20171130VASAV,,2017-11-30,Salem High School,Virginia Beach,VA,36.7829597,-76.1436111,High,Victims Targeted
19890901VASAV,National,1989-09-01,Salem High School,Virginia Beach,VA,36.7829597,-76.1436111,High,Victims Targeted
19881216VAATV,National,1988-12-16,Atlantic Shores Christian School,Virginia Beach,VA,36.7829597,-76.1436111,K-12,Both
19800129VALAW,,1980-01-29,Lafayette High School,Williamsburg,VA,37.3060705,-76.7518019,High,Victims Targeted
20220415VAGAW,Regional,2022-04-15,Gar-Field High School,Woodbridge,VA,38.6817233,-77.3020095,High,Both
20220324VARIW,Regional,2022-03-24,Rippon Middle School,Woodbridge,VA,38.6817233,-77.3020095,Middle,Neither
20220223VAWOW,Local,2022-02-23,Woodbridge High School,Woodbridge,VA,38.6817233,-77.3020095,High,Victims Targeted
20210827VAFRW,Regional,2021-08-27,Freedom High School,Woodbridge,VA,38.6817233,-77.3020095,High,Both
20190430VACDW,,2019-04-30,C D Hylton High School,Woodbridge,VA,38.6817233,-77.3020095,High,Neither
20050816VICOE,,2005-08-16,Country Day High School,Estate Concordia,VI,17.72303,-64.78292,High,Victims Targeted
20210827VTEDB,Local,2021-08-27,Edmunds Middle School,Burlington,VT,44.4754444,-73.2083351,Middle,Neither
20060824VTESE,,2006-08-24,Essex Elementary School,Essex Junction,VT,44.514164,-73.056485,Elementary,Both
20180116VTMOM,,2018-01-16,Montpelier High School,Montpelier,VT,44.2601679,-72.587845,High,Victims Targeted
20120222WAARB,National,2012-02-22,Armin Jahr Elementary School,Bremerton,WA,47.5933106,-122.6360255,Elementary,Random Shooting
20010307WAKEC,,2001-03-07,Kentwood High School,Covington,WA,47.3702429,-122.1193423,High,Neither
20181122WAMOD,,2018-11-22,Mount Rainier High School,Des Moines,WA,47.3997285,-122.3076625,High,Victims Targeted
20180914WAMAE,,2018-09-14,Mariner High School,Everett,WA,47.8882722,-122.2358307,High,Victims Targeted
20110517WAHOE,Local,2011-05-17,Horizon Elementary School,Everett,WA,47.9219576,-122.2366898,Elementary,Victims Targeted
20080814WALAF,,2008-08-14,Lakota Middle School,Federal Way,WA,47.3203876,-122.3547339,Middle,Victims Targeted
20200916WAARG,Local,2020-09-15,Artondale Elementary School,Gig Harbor,WA,47.293676,-122.620181,Elementary,Victims Targeted
20220217WAMCG,Local,2022-02-17,McClure Elementary School,Grandview,WA,46.254866,-119.9124078,Elementary,Victims Targeted
20040317WACRJ,,2004-03-17,Crescent Junior-Senior High School,Joyce,WA,48.1361991,-123.745475,Junior High,Victims Targeted
20080811WAWAK,,2008-08-11,Wallace Elementary School,Kelso,WA,46.1348314,-122.9119184,Elementary,Victims Targeted
20200107WASOK,,2020-01-07,Southridge High School,Kennewick,WA,46.1811478,-119.1884689,High,Neither
20150427WANOL,Local,2015-04-27,North Thurston High School,Lacey,WA,47.05148,-122.8307079,High,Neither
20171231WAPIM,,2017-12-31,Pinewood Elementary School,Marysville,WA,48.0732974,-122.160771,Elementary,Neither
20141024WAMAM,National,2014-10-24,Marysville Pilchuck High School,Marysville,WA,48.0953083,-122.1555549,High,Victims Targeted
20010410WAWAM,,2001-04-10,Wahluke High School,Mattawa,WA,46.736848,-119.896016,High,Neither
20220406WASTM,Local,2022-04-06,St. Monica Catholic School,Mercer Island,WA,47.5687675,-122.2227757,Elementary,Random Shooting
19960202WAFRM,,1996-02-02,Frontier Middle School,Moses Lake,WA,47.127456,-119.2832955,Middle,Both
19980521WAONO,,1998-05-21,Onalaska High School,Onalaska,WA,46.5818782,-122.719397,High,Victims Targeted
19930201WARER,,1993-02-01,Redmond Junior High School,Redmond,WA,47.6896346,-122.1181146,High,Victims Targeted
20000717WADIR,,2000-07-17,Dimmitt Middle School,Renton,WA,47.4923252,-122.2315617,Middle,Neither
20170913WAFRR,National,2017-09-13,Freeman High School,Rockford,WA,47.492907,-117.200676,High,Both
20211202WAGAS,Local,2021-12-02,Garfield High School,Seattle,WA,47.6055267,-122.3012677,High,Both
20210826WAAKS,Local,2021-08-26,Aki Kurose Middle School,Seattle,WA,47.5465855,-122.2821024,Middle,Victims Targeted
19950112WAGAS,,1995-01-12,Garfield High School,Seattle,WA,47.6055267,-122.3012677,High,Victims Targeted
19940323WABAS,,1994-03-23,Ballard High School,Seattle,WA,47.6767863,-122.3745454,High,Random Shooting
19940131WAWHS,,1994-01-31,Whitman Middle School,Seattle,WA,47.6969865,-122.3788856,Middle,Victims Targeted
19851126WASPS,,1985-11-26,Spanaway Junior High School,Spanaway,WA,47.113918,-122.429692,Junior High,Both
20201229WAROS,Local,2020-12-29,Rogers High School,Spokane,WA,47.6996627,-117.3855715,High,Victims Targeted
20041209WALAS,,2004-12-09,Lakeside High School,Spokane,WA,47.7706486,-117.5447364,High,Victims Targeted
20201014WAWAS,Local,2020-10-14,Washington Elementary School,Sunnyside,WA,46.3173678,-120.008661,Elementary,Victims Targeted
20180226WAOAT,,2018-02-26,Oakland High School,Tacoma,WA,47.195389,-122.420908,High,Neither
20100226WABIT,,2010-02-26,Birney Elementary School,Tacoma,WA,47.1879409,-122.452427,Elementary,Victims Targeted
20070103WAHET,,2007-01-03,Henry Foss High School,Tacoma,WA,47.2374811,-122.4933075,High,Victims Targeted
19941115WASTT,,1994-11-15,Stadium High School,Tacoma,WA,47.2652366,-122.4483162,High,Victims Targeted
19930416WAMOT,,1993-04-16,Mount Tahoma High School,Tacoma,WA,47.1894671,-122.5010408,High,Victims Targeted
20191126WASAV,,2019-11-26,Sarah J. Anderson Elementary School,Vancouver,WA,45.6959394,-122.6489578,Elementary,Victims Targeted
20220315WAEIY,National,2022-03-15,Eisenhower High School,Yakima,WA,46.5916926,-120.5669849,High,Both
20210224WAGAY,Local,2021-02-24,Garfield Elementary School,Yakima,WA,46.607258,-120.520049,Elementary,Victims Targeted
20200127WAROY,,2020-01-27,Robertson Elementary School,Yakima,WA,46.6035842,-120.5464946,Elementary,Victims Targeted
20160423WIANA,International,2016-04-23,Antigo High School,Antigo,WI,45.131018,-89.17542,High,Victims Targeted
19701212WIXAA,,1970-12-12,Xavier High School,Appleton,WI,44.2496103,-88.433855,High,Neither
20220129WIBEB,Regional,2022-01-29,Beloit Memorial High School,Beloit,WI,42.5139036,-89.0370544,High,Victims Targeted
20060929WIWEC,,2006-09-29,Weston High School,Cazenovia,WI,43.458489,-90.214098,High,Random Shooting
20220321MIMAK,Local,2022-03-21,Mahone Middle School,Kenosha,WI,42.5817552,-87.8961162,Middle,Victims Targeted
20191203WITHM,,2019-12-03,Thomas Jefferson Middle School,Madison,WI,43.065443,-89.502519,Middle,Victims Targeted
20101129WIMAM,International,2010-11-29,Marinette High School,Marinette,WI,45.0807092,-87.6309036,High,Victims Targeted
20220425WIWIM,Local,2022-04-25,Wisconsin Conservatory of Lifelong Learning,Milwaukee,WI,43.0437405,-87.9286541,12-Jun,Victims Targeted
20220201WIRUM,National,2022-02-01,Rufus King High School,Milwaukee,WI,43.09234,-87.9331629,High,Both
